t,B8,AI4,PI4,B6B9B3,AI3,TI3,B6B9B3_B38,AI3_2,PI3,B31B32,AI2,TI2,B7,A_hinge,T_hinge,B64,B44B48
4.4,1,0.962673251283638,0.836526661737204,1,0.887793457257942,0.634383758818403,1,0.722170529709424,0.436169882772637,0,0.00116507519308792,0.00951581983812757,0,0.789809465563336,0.867859391579883,1,0
4.45,1,0.965138342710891,0.844857493839166,1,0.895203676366415,0.651119158945344,1,0.731657857153663,0.44593623975383,0,0.00102072314200304,0.0084811680622172,0,0.73764975142595,0.862704905584247,1,0
4.5,1,0.967440637324768,0.85280094725027,1,0.902124518065214,0.667238715888061,1,0.740821211111791,0.455693068427673,0,0.000894256215222618,0.00755682383737419,0,0.688934710842778,0.854446152838544,1,0
4.55,1,0.969590886370497,0.860371853555906,1,0.908588301270364,0.682750781557915,1,0.749671654638218,0.465429631112627,0,0.000783458457594074,0.00673133608563498,0,0.643436854532267,0.843515631140113,1,0
4.6,1,0.971599131071584,0.867584774872197,1,0.914625210528156,0.697665290668407,1,0.758219873005901,0.47513593457921,0,0.000686388469352581,0.00599439795468571,0,0.600943716805785,0.830302252157146,1,0
4.65,1,0.973474749520273,0.874453974751531,1,0.920263436970801,0.711993515249868,1,0.766476186606843,0.484802691727938,0,0.000601345388888865,0.00533673906628811,0,0.561256863396285,0.815155212066453,1,0
4.7,1,0.975226500471318,0.880993394106193,1,0.925529309963263,0.725747844685045,1,0.774450563412051,0.494421285016419,0,0.000526839090229744,0.00475002690034178,0,0.524190964810838,0.798387541047033,1,0
4.75,1,0.976862564243581,0.887216631614213,1,0.930447420056005,0.738941588965417,1,0.782152631006015,0.503983731560821,0,0.000461564073031249,0.00422677670488395,0,0.489572930879791,0.78027935716533,1,0
4.8,1,0.978390580920447,0.893136928120399,1,0.935040733817836,0.751588803060531,1,0.789591688210243,0.513482649840009,0,0.000404376587584442,0.00376026933316823,0,0.457241102461049,0.76108084821591,1,0
4.85,1,0.97981768602745,0.898767154590332,1,0.939330701085092,0.763704130469817,1,0.796776716309858,0.522911227933587,0,0.000354274594017995,0.00334447642647871,0,0.427044496524932,0.741015003258169,1,0
4.9,1,0.981150543853721,0.904119803216071,1,0.943337355127989,0.775302664189197,1,0.803716389896844,0.532263193227926,0,0.000310380204542396,0.00297399238370252,0,0.398842101094286,0.720280113904703,1,0
4.95,0,0.982395378572856,0.909206981309822,1,0.947079406201895,0.786399823474671,1,0.810419087343008,0.541532783526932,0,0.000271924301088568,0.0026439725844333,0,0.372502216747376,0.699052063859592,1,0
5,0,0.917517120777223,0.914040407656125,1,0.950574328920403,0.79701124492274,1,0.816892900915317,0.550714719506963,0,0.000238233058810959,0.00235007736032707,0,0.34790184160851,0.677486423765837,1,0
5.05,0,0.856923480383507,0.91427001285895,1,0.953838443858201,0.807152686514175,1,0.823145646545808,0.559804178457779,0,0.000208716139319746,0.00208842123864124,0,0.324926096954415,0.655720367091453,1,0
5.1,0,0.800331497477178,0.910482797244161,1,0.956886993764825,0.816839943383948,1,0.829184873267884,0.568796769253797,0,0.000182856346763808,0.00185552701161491,0,0.303467690754091,0.633874421555302,1,0
5.15,0,0.747476899066179,0.903208308195579,1,0.959734214745174,0.826088774187008,1,0.835017872330373,0.577688508502274,0,0.000160200565518235,0.00164828421501839,0,0.283426416636952,0.612054069458905,1,0
5.2,0,0.69811286498008,0.892923668498828,1,0.962393402739219,0.834914837027756,1,0.840651686000363,0.586475797817196,0,0.00014035182068639,0.00146391162836852,0,0.264708685949561,0.59035120924235,1,0
5.25,0,0.652008875270334,0.880058191107816,1,0.96487697561132,0.843333634011166,1,0.846093116065434,0.595155402169829,0,0.000122962322300556,0.00129992343764408,0,0.247227090715748,0.568845489614371,1,0
5.3,0,0.608949633729233,0.864997613029247,1,0.967196531139117,0.851360463556245,1,0.851348732045562,0.603724429268885,0,0.000107727371341554,0.0011540987285996,0,0.230899995459231,0.547605526712798,1,0
5.35,0,0.568734062500636,0.848087978505915,1,0.969362901172778,0.859010379688375,1,0.856424879124596,0.612180309925233,0,9.43800207985213e-05,0.00102445400479741,0,0.215651155982628,0.526690013926265,1,0
5.4,0,0.531174363087476,0.829639199354349,1,0.971386202217527,0.86629815759676,1,0.861327685810893,0.620520779357968,0,8.26863982198867e-05,0.000909218449146203,0,0.201409363322638,0.506148733246136,1,0
5.45,0,0.496095139371172,0.809928318162721,1,0.973275882675654,0.873238264807005,1,0.866063071336361,0.628743859400426,0,7.2441607797196e-05,0.000806811670985919,0,0.188108111218741,0.486023476314352,1,0
5.5,0,0.463332578547605,0.78920249806772,1,0.975040766968624,0.879844837377381,1,0.870636752802832,0.636847841566501,0,6.34661401780666e-05,0.000715823702565048,0,0.175685285542557,0.4663488826838,1,0
5.55,0,0.432733686154813,0.767681760992204,1,0.976689096745321,0.886131660580975,1,0.875054252084409,0.644831270939243,0,5.56027271009563e-05,0.000634997029119444,0,0.164082874237561,0.447153202208867,1,0
5.6,0,0.404155571620122,0.745561494527779,1,0.978228569368862,0.892112153585042,1,0.879320902494104,0.65269293084533,0,4.87135857386185e-05,0.000563210455703878,0,0.153246696414639,0.428458987931214,1,0
5.65,0,0.377464780990383,0.723014746077541,1,0.979666373861712,0.897799357683838,1,0.883441855222827,0.660431828280533,0,4.26780044655924e-05,0.000499464631488539,0,0.143126149338408,0.410283725315995,1,0
5.7,0,0.35253667372929,0.700194321424521,1,0.981009224476946,0.90320592768243,1,0.887422085558498,0.668047180052745,0,3.73902277475167e-05,0.000442869068463853,0,0.133673972122791,0.392640403223509,1,0
5.75,0,0.329254840671554,0.677234703551968,1,0.982263392052442,0.908344126066586,1,0.891266398892785,0.675538399610574,0,3.27576030912664e-05,0.000392630506458435,0,0.124846025032336,0.375538031567634,1,0
5.8,0,0.307510560415899,0.654253806304221,1,0.983434733294411,0.913225819628358,1,0.894979436522726,0.68290508452683,0,2.8698957586751e-05,0.000348042490132007,0,0.116601083358675,0.358982110212497,1,0
5.85,0,0.287202291618334,0.631354576333985,1,0.984528718127014,0.917862478248429,1,0.898565681254234,0.690147004607538,0,2.5143175594118e-05,0.000308476036226641,0,0.108900644909561,0.342975053290226,1,0
5.9,0,0.268235198814845,0.608626455726196,1,0.985550455235797,0.922265175565055,1,0.902029462814261,0.697264090598358,0,2.20279526545766e-05,0.000273371280915827,0,0.101708750211504,0.327516572782772,1,0
5.95,0,0.250520709559151,0.586146716713828,1,0.986504715924201,0.926444591285751,1,0.905374963078134,0.70425642346147,0,1.92987037908521e-05,0.000242230007651868,0,0.0949918145863799,0.312604024897692,1,0
6,0,0.233976100807494,0.563981679000873,1,0.987395956394577,0.930411014921815,1,0.908606221118406,0.711124224197133,0,1.69076070684977e-05,0.000214608965547218,0,0.0887184713178447,0.298232722479143,1,0
6.05,0,0.218524112618932,0.542187819376726,1,0.988228338557742,0.934174350747671,1,0.91172713808128,0.717867844185231,0,1.48127656593298e-05,0.000190113897101867,0,0.0828594251751854,0.284396216429564,1,0
6.1,0,0.204092587367206,0.520812782539086,1,0.989005749468249,0.937744123806985,1,0.914741481896524,0.724487756023155,0,1.29774737246551e-05,0.000168394202071573,0,0.077387315610579,0.271086548872596,1,0
6.15,0,0.190614132779377,0.499896301334446,1,0.989731819476136,0.941129486805645,1,0.917652891826552,0.730984544837384,0,1.13695732550819e-05,0.000149138171522748,0,0.0722765889909272,0.258294480562334,1,0
6.2,0,0.178025807227686,0.479471033971871,1,0.990409939179923,0.944339227748284,1,0.920464882860154,0.737358900047106,0,9.96089059745796e-06,0.000132068732697674,0,0.0675033792676135,0.246009694836345,1,0
6.25,0,0.166268825805021,0.459563325162834,1,0.99104327526001,0.947381778190075,1,0.923180849956202,0.743611607559126,0,8.72674279574897e-06,0.000116939651274185,0,0.0630453965269345,0.234220980218773,1,0
6.3,0,0.155288285811412,0.440193897583665,1,0.991634785266429,0.950265221989212,1,0.925804072142428,0.749743542374224,0,7.64550509595916e-06,0.000103532142998842,0,0.0588818229007593,0.222916393603952,1,0
6.35,0,0.145032910369652,0.421378479544102,1,0.992187231429998,0.952997304457974,1,0.928337716474247,0.755755661585948,0,6.69823203690751e-06,9.1651851550675e-05,0,0.0549932153513408,0.212083405789068,1,0
6.4,0,0.135454808972756,0.403128374272204,1,0.992703193561373,0.955585441821544,1,0.930784841858388,0.761648997753679,0,5.86832548760801e-06,8.11261538990117e-05,0,0.0513614148763038,0.201709030975549,1,0
6.45,0,0.126509253845085,0.385450975789526,1,0.993185081098241,0.95803673090402,1,0.933148402745962,0.767424652632554,0,5.14124381460053e-06,7.18017583957593e-05,0,0.0479694617098158,0.191779941721876,1,0
6.5,0,0.118154471072778,0.368350235948137,1,0.993635144356892,0.960357958970366,1,0.935431252699411,0.773083791243619,0,4.50424708325821e-06,6.35425644284927e-05,0,0.0448015161239476,0.182282570704628,1,0
6.55,0,0.110351445528111,0.351827086830172,1,0.994055485040747,0.96255561366145,1,0.937636147837656,0.77862763626827,0,3.9461738284856e-06,5.62277556917304e-05,0,0.0418427844603814,0.173203200528784,1,0
6.6,0,0.103063738676829,0.33587982236877,1,0.994448066054877,0.964635892966962,1,0.939765750163606,0.784057462751767,0,3.4572454833806e-06,4.97501020426824e-05,0,0.0390794500470503,0.164528042721947,1,0
